"persid","cluster_id","household_id","participant_id","age","sex","year","trip_id","trip_purpose","participant_wt","trips_wt","trip_mode_base","trip_duration_base","trip_distance_base","day_type","trip_id_2","age_group","dist_cat","trip_mode_scen","trip_distance_scen","trip_duration_scen","trip_duration_base_hrs","trip_duration_scen_hrs"
"y18h3090339p01",30,90339,4872,68,"female",18,20485,"Work",237.02,237.02,"car",0.166666666666667,1.51,"weekday",2,"65 plus","1-2km","bicycle",1.51,0.137272727272727,1.16666666666667,0.960909090909091
"y18h3090339p01",30,90339,4872,68,"female",18,20486,"Work",237.02,237.02,"car",0.0833333333333333,0.64,"weekday",3,"65 plus","<1km","walking",0.64,0.16,0.583333333333333,1.12
"y18h3090339p01",30,90339,4872,68,"female",18,20487,"Work",237.02,237.02,"car",0.0833333333333333,0.64,"weekday",4,"65 plus","<1km","walking",0.64,0.16,0.583333333333333,1.12
"y18h3090339p01",30,90339,4872,68,"female",18,20488,"Work",237.02,237.02,"car",0.5,2.42,"weekday",5,"65 plus","3-5km","bicycle",2.42,0.22,3.5,1.54
"y18h3090339p01",30,90339,4872,68,"female",18,20489,"Other",237.02,237.02,"walking",0.0833333333333333,0.78,"weekday",6,"65 plus","<1km","walking",0.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h3090339p01",30,90339,4872,68,"female",18,20490,"Work",237.02,237.02,"walking",0.0833333333333333,0.78,"weekday",7,"65 plus","<1km","walking",0.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h3090339p01",30,90339,4872,68,"female",18,20491,"Work",237.02,237.02,"car",0.0833333333333333,1.15,"weekday",8,"65 plus","1-2km","bicycle",1.15,0.104545454545455,0.583333333333333,0.731818181818182
"y18h3090339p01",30,90339,4872,68,"female",18,20492,"Work",237.02,237.02,"car",0.0833333333333333,1.51,"weekday",9,"65 plus","1-2km","bicycle",1.51,0.137272727272727,0.583333333333333,0.960909090909091
"y18h3090339p01",30,90339,4872,68,"female",18,20493,"Work",237.02,237.02,"walking",0.25,0.61,"weekday",10,"65 plus","<1km","walking",0.61,0.25,1.75,1.75
"y18h3090339p01",30,90339,4872,68,"female",18,20494,"Work",237.02,237.02,"walking",0.25,0.61,"weekday",11,"65 plus","<1km","walking",0.61,0.25,1.75,1.75
"y18h3090339p02",30,90339,4873,65,"female",18,20495,"Work",237.02,237.02,"car",0.0833333333333333,1.53,"weekday",1,"65 plus","1-2km","bicycle",1.53,0.139090909090909,0.583333333333333,0.973636363636364
"y18h3090339p02",30,90339,4873,65,"female",18,20496,"Work",237.02,237.02,"car",0.166666666666667,1.51,"weekday",2,"65 plus","1-2km","bicycle",1.51,0.137272727272727,1.16666666666667,0.960909090909091
"y18h3090339p02",30,90339,4873,65,"female",18,20497,"Work",237.02,237.02,"car",0.0833333333333333,0.64,"weekday",3,"65 plus","<1km","walking",0.64,0.16,0.583333333333333,1.12
"y18h3090339p02",30,90339,4873,65,"female",18,20498,"Work",237.02,237.02,"car",0.0833333333333333,0.64,"weekday",4,"65 plus","<1km","walking",0.64,0.16,0.583333333333333,1.12
"y18h3090339p02",30,90339,4873,65,"female",18,20499,"Work",237.02,237.02,"car",0.5,2.42,"weekday",5,"65 plus","3-5km","bicycle",2.42,0.22,3.5,1.54
"y18h3090339p02",30,90339,4873,65,"female",18,20500,"Other",237.02,237.02,"walking",0.0833333333333333,0.78,"weekday",6,"65 plus","<1km","walking",0.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h3090339p02",30,90339,4873,65,"female",18,20501,"Work",237.02,237.02,"walking",0.0833333333333333,0.78,"weekday",7,"65 plus","<1km","walking",0.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h3090339p02",30,90339,4873,65,"female",18,20502,"Work",237.02,237.02,"car",0.0833333333333333,1.15,"weekday",8,"65 plus","1-2km","bicycle",1.15,0.104545454545455,0.583333333333333,0.731818181818182
"y18h3090339p02",30,90339,4873,65,"female",18,20503,"Work",237.02,237.02,"car",0.0833333333333333,1.51,"weekday",9,"65 plus","1-2km","bicycle",1.51,0.137272727272727,0.583333333333333,0.960909090909091
"y18h3090339p02",30,90339,4873,65,"female",18,20504,"Work",237.02,237.02,"walking",0.25,0.61,"weekday",10,"65 plus","<1km","walking",0.61,0.25,1.75,1.75
"y18h3090339p02",30,90339,4873,65,"female",18,20505,"Work",237.02,237.02,"walking",0.25,0.61,"weekday",11,"65 plus","<1km","walking",0.61,0.25,1.75,1.75
"y18h3090342p01",30,90342,4874,52,"female",18,20506,"Leisure",570.66,570.66,"walking",0.0833333333333333,0.2,"weekend day",1,"40 to 64","<1km","walking",0.2,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h3090342p01",30,90342,4874,52,"female",18,20507,"Work",570.66,570.66,"walking",0.166666666666667,1.56,"weekend day",2,"40 to 64","1-2km","walking",1.56,0.166666666666667,1.16666666666667,1.16666666666667
"y18h3090342p01",30,90342,4874,52,"female",18,20508,"Leisure",570.66,570.66,"walking",0.166666666666667,0.64,"weekend day",3,"40 to 64","<1km","walking",0.64,0.166666666666667,1.16666666666667,1.16666666666667
"y18h3090342p01",30,90342,4874,52,"female",18,20509,"Work",570.66,570.66,"walking",0.166666666666667,0.66,"weekend day",4,"40 to 64","<1km","walking",0.66,0.166666666666667,1.16666666666667,1.16666666666667
"y18h3090342p01",30,90342,4874,52,"female",18,20510,"Work",570.66,570.66,"walking",0.333333333333333,1.72,"weekend day",5,"40 to 64","1-2km","walking",1.72,0.333333333333333,2.33333333333333,2.33333333333333
"y18h3090403p01",30,90403,4875,40,"female",18,20511,"Leisure",91.77,91.77,"car",0.666666666666667,37.63,"weekday",1,"40 to 64",">10km","car",37.63,0.666666666666667,4.66666666666667,4.66666666666667
"y18h3090403p01",30,90403,4875,40,"female",18,20512,"Work",91.77,91.77,"car",0.0833333333333333,3.63,"weekday",2,"40 to 64","3-5km","bicycle",3.63,0.33,0.583333333333333,2.31
"y18h3090403p01",30,90403,4875,40,"female",18,20513,"Leisure",91.77,91.77,"walking",0.5,1.49,"weekday",3,"40 to 64","1-2km","walking",1.49,0.5,3.5,3.5
"y18h3090403p01",30,90403,4875,40,"female",18,20514,"Leisure",91.77,91.77,"walking",0.5,1.49,"weekday",4,"40 to 64","1-2km","walking",1.49,0.5,3.5,3.5
"y18h3090403p01",30,90403,4875,40,"female",18,20515,"Leisure",91.77,91.77,"car",0.583333333333333,33.25,"weekday",5,"40 to 64",">10km","car",33.25,0.583333333333333,4.08333333333333,4.08333333333333
"y18h3090404p01",30,90404,4876,62,"female",18,20516,"Work",80.1,80.1,"car",0.75,12.89,"weekday",1,"40 to 64",">10km","car",12.89,0.75,5.25,5.25
"y18h3090404p01",30,90404,4876,62,"female",18,20517,"Work",80.1,80.1,"car",0.75,13.04,"weekday",2,"40 to 64",">10km","car",13.04,0.75,5.25,5.25
"y18h3090404p02",30,90404,4877,61,"male",18,20518,"Work",82.72,82.72,"car",0.5,12.81,"weekday",1,"40 to 64",">10km","car",12.81,0.5,3.5,3.5
"y18h3090404p02",30,90404,4877,61,"male",18,20519,"Work",82.72,82.72,"car",1,12.82,"weekday",2,"40 to 64",">10km","car",12.82,1,7,7
"y18h3090404p02",30,90404,4877,61,"male",18,20520,"Shopping",82.72,82.72,"walking",0.25,1.32,"weekday",3,"40 to 64","1-2km","walking",1.32,0.25,1.75,1.75
"y18h3090404p02",30,90404,4877,61,"male",18,20521,"Shopping",82.72,82.72,"walking",0.25,1.32,"weekday",4,"40 to 64","1-2km","walking",1.32,0.25,1.75,1.75
"y18h3090408p01",30,90408,4878,31,"female",18,20522,"Shopping",99.69,99.69,"car",0.516666666666667,13.5,"weekday",1,"20 to 39",">10km","car",13.5,0.516666666666667,3.61666666666667,3.61666666666667
"y18h3090408p01",30,90408,4878,31,"female",18,20523,"Shopping",99.69,99.69,"car",0.25,5.34,"weekday",2,"20 to 39","6-10km","car",5.34,0.25,1.75,1.75
"y18h3090408p01",30,90408,4878,31,"female",18,20524,"Shopping",99.69,99.69,"car",0.416666666666667,11.22,"weekday",3,"20 to 39",">10km","car",11.22,0.416666666666667,2.91666666666667,2.91666666666667
"y18h3090408p01",30,90408,4878,31,"female",18,20525,"Leisure",99.69,99.69,"walking",0.25,1.19,"weekday",4,"20 to 39","1-2km","walking",1.19,0.25,1.75,1.75
"y18h3090408p01",30,90408,4878,31,"female",18,20526,"Leisure",99.69,99.69,"walking",0.25,1.19,"weekday",5,"20 to 39","1-2km","walking",1.19,0.25,1.75,1.75
"y18h3090408p02",30,90408,4879,31,"male",18,20527,"Work",102.94,102.94,"car",0.5,12.86,"weekday",1,"20 to 39",">10km","car",12.86,0.5,3.5,3.5
"y18h3090408p02",30,90408,4879,31,"male",18,20528,"Work",102.94,102.94,"car",0.75,13.01,"weekday",2,"20 to 39",">10km","car",13.01,0.75,5.25,5.25
"y18h3090410p01",30,90410,4880,50,"male",18,20529,"Other",83.67,102.07,"car",0.25,11.11,"weekday",1,"40 to 64",">10km","car",11.11,0.25,1.75,1.75
"y18h3090410p01",30,90410,4880,50,"male",18,20530,"Other",83.67,102.07,"car",0.233333333333333,11.81,"weekday",2,"40 to 64",">10km","car",11.81,0.233333333333333,1.63333333333333,1.63333333333333
"y18h3090410p01",30,90410,4880,50,"male",18,20531,"Work",83.67,102.07,"car",0.166666666666667,2.69,"weekday",3,"40 to 64","3-5km","bicycle",2.69,0.244545454545455,1.16666666666667,1.71181818181818
"y18h3090410p01",30,90410,4880,50,"male",18,20532,"Work",83.67,102.07,"car",0.166666666666667,2.71,"weekday",4,"40 to 64","3-5km","bicycle",2.71,0.246363636363636,1.16666666666667,1.72454545454545
"y18h3090410p01",30,90410,4880,50,"male",18,20533,"Other",83.67,102.07,"car",0.25,11.11,"weekday",5,"40 to 64",">10km","car",11.11,0.25,1.75,1.75
"y18h3090410p01",30,90410,4880,50,"male",18,20534,"Other",83.67,102.07,"car",0.25,12.08,"weekday",6,"40 to 64",">10km","car",12.08,0.25,1.75,1.75
"y18h3090410p02",30,90410,4881,45,"female",18,20535,"Work",91.77,91.77,"car",0.25,11.11,"weekday",1,"40 to 64",">10km","car",11.11,0.25,1.75,1.75
"y18h3090410p02",30,90410,4881,45,"female",18,20536,"Work",91.77,91.77,"public.transport",0.383333333333333,24.97,"weekday",2,"40 to 64",">10km","public.transport",24.97,0.383333333333333,2.68333333333333,2.68333333333333
"y18h3090410p02",30,90410,4881,45,"female",18,20537,"Work",91.77,91.77,"walking",0.183333333333333,0.3,"weekday",3,"40 to 64","<1km","walking",0.3,0.183333333333333,1.28333333333333,1.28333333333333
"y18h3090410p02",30,90410,4881,45,"female",18,20538,"Work",91.77,91.77,"public.transport",0.25,2.5,"weekday",4,"40 to 64","3-5km","public.transport",2.5,0.25,1.75,1.75
"y18h3090410p02",30,90410,4881,45,"female",18,20539,"Work",91.77,91.77,"walking",0.166666666666667,0.68,"weekday",5,"40 to 64","<1km","walking",0.68,0.166666666666667,1.16666666666667,1.16666666666667
"y18h3090410p02",30,90410,4881,45,"female",18,20540,"Work",91.77,91.77,"walking",0.9,2.63,"weekday",6,"40 to 64","3-5km","walking",2.63,0.9,6.3,6.3
"y18h3090410p02",30,90410,4881,45,"female",18,20541,"Work",91.77,91.77,"public.transport",0.5,24.97,"weekday",7,"40 to 64",">10km","public.transport",24.97,0.5,3.5,3.5
"y18h3090410p02",30,90410,4881,45,"female",18,20542,"Work",91.77,91.77,"car",0.25,12.08,"weekday",8,"40 to 64",">10km","car",12.08,0.25,1.75,1.75
"y18h3090412p01",30,90412,4882,43,"female",18,20543,"Work",92.21,111.87,"car",0.666666666666667,21.82,"weekday",1,"40 to 64",">10km","car",21.82,0.666666666666667,4.66666666666667,4.66666666666667
"y18h3090412p01",30,90412,4882,43,"female",18,20544,"Work",92.21,111.87,"car",0.75,21.89,"weekday",2,"40 to 64",">10km","car",21.89,0.75,5.25,5.25
"y18h3090412p02",30,90412,4883,43,"male",18,20545,"Work",95.22,95.22,"car",0.916666666666667,55.03,"weekday",1,"40 to 64",">10km","car",55.03,0.916666666666667,6.41666666666667,6.41666666666667
